Project ID,Well ID,Company ID,Project End Date,Licence(s),Released?,Release Date,Release Round,Summary Tags,File Count,Project Size,Last Update,Data Reporting Group,CHECKED,Project Type,Survey / Well ID,NSTA Area,DUPL,ABY,RBY,UBY
CNRI1997well0007, 29/02a-B3,CNRI,24/05/1997,P224,TRUE,20/01/2003,85,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_TEST DWL_WIRE WELL_ENG GEOL_BIO GEOL_DIP GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_FILE LOG_COMP LOG_CPI LOG_DIP LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE TEST_FLUID TEST_GEN CORE_PERM VSP_SEGY WDD_FILE,100,1152296519,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B3,CNS,CNRI1997well0006,,,
CNRI1997well0006, 29/02a-B3Z,CNRI,18/06/1997,P224,TRUE,20/01/2003,85,CORE_GEN DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_TEST DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE TEST_FLUID TEST_GEN WDD_FILE,70,817236626,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B3Z,CNS,CNRI1997well0007,,,
CNRI2022well0037, 29/02a-B4,CNRI,08/01/1998,P224,TRUE,08/01/2002,,DWL_ABANDON LOG_ABANDON WELL_ENG,6,528471794,03/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B4,CNS,,b54ec577-93d8-4dbd-8656-4210e2707f79,,
CNRI1998well0017, 29/02a-B4,CNRI,08/01/1998,P224,TRUE,20/10/2003,88,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_PROD DWL_TEST DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_MOVE PRE_SITE TEST_GEN TEST_PLT WDD_FILE,178,528103352,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B4,CNS,CNRI1997well0006;CNRI1996well0013,,,
CNRI2002well0013, 29/02a-B5,CNRI,01/09/2002,P224,TRUE,22/01/2007,101,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE WDD_FILE,61,407772606,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B5,CNS,CNRI2002well0012;CNRI2002well0011,,,
CNRI2002well0012, 29/02a-B5X,CNRI,17/11/2002,P224,TRUE,22/01/2007,101,DRILL_DEV DRILL_EOWR DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD ENG_COMPS WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_SITE TEST_GEN WDD_FILE,66,338705542,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B5X,CNS,CNRI1997well0006;CNRI2002well0013,,,
CNRI2002well0011, 29/02a-B5Y,CNRI,21/09/2002,P224,TRUE,22/01/2007,101,DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_SITE WDD_FILE,35,302311795,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B5Y,CNS,CNRI2002well0012;CNRI2002well0013,,,
CNRI2002well0010, 29/02a-B5Z,CNRI,11/09/2002,P224,TRUE,22/01/2007,101,DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_SITE WDD_FILE,34,293162425,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02a-B5Z,CNS,CNRI2002well0012;CNRI2002well0013;CNRI2002well0011,,,
SH__1991well0026, 29/02b- 5,SH__,03/04/1991,P500,TRUE,14/10/1996,59,CCA_FILE CORE_CCA CSHOT_FILE DRILL_EOWR GEOL_MUD DRILL_MWD DWL_OTHER DWL_WIRE GEOL_BIO GEOL_DIP GEOL_SED GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_SITE WDD_FILE WELL_SUMMARY WELL_SCHEM,99,521273522,09/11/2022,SHELL PLC,TRUE,well,29/02b- 5,CNS,,,,
CNRI1994well0015, 29/02c- 11,CNRI,14/12/1994,P748,TRUE,30/10/2000,76,CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MWD GEOL_BIO GEOL_CHEM GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED LOG_COMP LOG_CORE LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG CORE_PERM WDD_FILE,45,291100933,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 11,CNS,,,,
CNRI1995well0013, 29/02c- 11Y,CNRI,25/03/1995,P748,TRUE,30/10/2000,76,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_PROD DWL_TEST DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_SITE TEST_DST TEST_FLUID TEST_GEN CORE_PERM TEST_PLT VSP_SEGY WDD_FILE,88,513544886,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 11Y,CNS,CNRI1994well0015;CNRI1997well0006,,,
CNRI1995well0012, 29/02c- 11Z,CNRI,12/02/1995,P748,TRUE,30/10/2000,76,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_PROD DWL_WIRE GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GPHYS_CSHOT GPHYS_GEN GPHYS_QCVSP GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG TEST_DST TEST_FLUID TEST_PLT VSP_SEGY WDD_FILE,90,950961466,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 11Z,CNS,CNRI1994well0015;CNRI1986well0013,,,
CNRI1998well0016, 29/02c- 12,CNRI,13/08/1998,P748,TRUE,26/04/2004,90,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_WIRE GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE WDD_FILE WELL_SUMMARY,44,351586167,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 12,CNS,CNRI1998well0015,,,
CNRI1998well0015, 29/02c- 12Z,CNRI,04/10/1998,P748,TRUE,26/04/2004,90,CORE_SCAL DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_GEN JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_SITE TEST_DST TEST_FLUID TEST_GEN TEST_PLT WDD_FILE WELL_SUMMARY WELL_ENG,91,1644748120,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 12Z,CNS,CNRI1998well0016;CNRI2000well0009;CNRI1997well0006,,,
CNRI2022well0038, 29/02c- 12Z,CNRI,04/10/1998,P748,TRUE,04/10/2002,,ABANDON_CEMENT ABANDON_DAILY ABANDON_EOJR ABANDON_HSE ABANDON_PROG PRE_MOVE PRE_PROP PRE_SITE WELL_EXAM WELL_SCHEM,18,123847874,01/12/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 12Z,CNS,,b54ec577-93d8-4dbd-8656-4210e2707f79,,
CNRI2022well0041, 29/02c- 13,CNRI,24/10/2000,P748,TRUE,24/10/2004,,ABANDON_CEMENT ABANDON_DAILY ABANDON_EOJR ABANDON_HSE ABANDON_PROG PRE_MOVE PRE_PROP PRE_SITE WELL_EXAM WELL_SCHEM,15,97600054,01/12/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 13,CNS,,b54ec577-93d8-4dbd-8656-4210e2707f79,,
CNRI2000well0009, 29/02c- 13,CNRI,24/10/2000,P748,TRUE,25/10/2004,92,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_OTHER DWL_PROD DWL_TEST DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_DIP GEOL_GEOW GPHYS_CSHOT GPHYS_GEN GPHYS_QCVSP GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_MOVE PRE_SITE TEST_FLUID TEST_GEN CORE_PERM TEST_PLT WDD_FILE WELL_SUMMARY,127,3849386550,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 13,CNS,CNRI1997well0006,,,
CNRI2001well0001, 29/02c- 14,CNRI,03/07/2001,P748,TRUE,17/04/2006,98,DRILL_DEV DRILL_EOWR DRILL_MWD DUPL ENG_COMPS GEOL_GEOW PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP WDD_FILE,10,78416115,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 14,CNS,CNRI2001well0009,,,
CNRI2022well0040, 29/02c- 14A,CNRI,03/11/2001,P748,TRUE,03/11/2005,,ABANDON_CEMENT ABANDON_DAILY ABANDON_EOJR ABANDON_HSE ABANDON_PROG PRE_MOVE PRE_PROP PRE_SITE WELL_EXAM WELL_SCHEM,15,99104981,01/12/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 14A,CNS,,b54ec577-93d8-4dbd-8656-4210e2707f79,,
CNRI2001well0009, 29/02c- 14A,CNRI,03/11/2001,P748,TRUE,17/04/2006,98,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GPHYS_CSHOT GPHYS_GEN GPHYS_SONIC GPHYS_VSP JWL_FILE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_DST TEST_FLUID TEST_GEN TEST_PLT WDD_FILE WELL_SUMMARY,89,1502612578,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 14A,CNS,CNRI2001well0001;CNRI1997well0006,,,
CNRI2022well0039, 29/02c- 15,CNRI,03/07/2002,P748,TRUE,03/07/2006,,ABANDON_CEMENT ABANDON_DAILY ABANDON_EOJR ABANDON_HSE PRE_MOVE PRE_PROP PRE_SITE WELL_EXAM WELL_SCHEM,14,99487828,01/12/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 15,CNS,,b54ec577-93d8-4dbd-8656-4210e2707f79,,
CNRI2002well0009, 29/02c- 15,CNRI,03/07/2002,P748,TRUE,16/07/2007,103,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_PROD DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_GEN TEST_PLT WDD_FILE,108,799951583,04/02/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 15,CNS,CNRI1997well0006;CNRI1996well0012,,,
CNRI1993well0013, 29/02c- 8,CNRI,29/08/1993,P748,TRUE,24/01/2000,72,CORE_CCA CORE_GEN DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MWD DWL_PROD DWL_WIRE ENG_ABAND WELL_ENG GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_QCVSP GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE TEST_DST TEST_FLUID TEST_GEN CORE_PERM VSP_SEGY WDD_FILE,121,533391404,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 8,CNS,,,,
CNRI1993well0012, 29/02c- 8Z,CNRI,11/11/1993,P748,TRUE,24/01/2000,72,CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MWD DWL_PROD DWL_TEST DWL_WIRE ENG_ABAND WELL_ENG GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_QCVSP GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE TEST_DST TEST_FLUID TEST_GEN CORE_PERM VSP_SEGY WDD_FILE,127,701684732,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 8Z,CNS,CNRI1993well0013,,,
CNRI1994well0014, 29/02c- 9,CNRI,19/03/1994,P748,TRUE,24/01/2000,72,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DWL_TEST DWL_WIRE ENG_ABAND WELL_ENG GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_QCVSP GPHYS_SONIC GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_SITE TEST_GEN CORE_PERM VSP_SEGY WDD_FILE,102,790244632,26/11/2022,CNR INTERNATIONAL,TRUE,well,29/02c- 9,CNS,,,,
SH__1971well0021, 29/03- 1,SH__,01/01/1971,P12,TRUE,08/08/1977,3,ABANDON_PROG CCA_FILE CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DUPL DWL_OTHER DWL_WIRE GEOL_BIO GEOL_GEN GEOL_SED GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG TEST_DST TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM,148,459364777,09/11/2022,SHELL PLC,TRUE,well,29/03/2001,CNS,SH__1991well0026,,,
SH__1979well0009, 29/03a- 2,SH__,05/01/1979,P12,TRUE,22/11/1984,14,CCA_FILE CORE_CCA CORE_SCAL CSHOT_FILE DRILL_DEV DUPL DWL_OTHER DWL_WIRE GEOL_DIP GEOL_GEN GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_SITE TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM,63,414391471,09/11/2022,SHELL PLC,TRUE,well,29/03a- 2,CNS,SH__1971well0021,,,
SH__1990well0015, 29/03a- 3,SH__,17/06/1990,P12,TRUE,20/06/1996,57,ABANDON_CEMENT ABANDON_HSE ABANDON_PROG ABANDON_SEABED CORE_CCA DRILL_DEV DRILL_GEN DWL_WIRE GEOL_BIO GEOL_GEN GEOL_GEOW GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_CORE LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE VSP_SEGY WDD_FILE WELL_SCHEM,71,58774130,09/11/2022,SHELL PLC,TRUE,well,29/03a- 3,CNS,,,,
SH__1993well0020, 29/03a- 5,SH__,20/01/1993,P12,TRUE,06/08/1998,68,ABANDON_CEMENT ABANDON_HSE ABANDON_SEABED CCA_FILE CORE_CCA CORE_SCAL CSHOT_FILE DRILL_GEN GEOL_MUD DWL_OTHER DWL_TEST DWL_WIRE GEOL_BIO GEOL_CHEM GEOL_GEN GEOL_GEOW GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_CORE LOG_MUD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG PRE_PROP PRE_SITE SCAL_FILE TEST_GEN VSP_SEGY WDD_FILE WELL_SCHEM,72,961912923,09/11/2022,SHELL PLC,TRUE,well,29/03a- 5,CNS,,,,
SH__1999well0032, 29/03a- 6,SH__,26/10/1999,P12,TRUE,26/07/2004,91,CORE_GEN CSHOT_FILE DRILL_DEV GEOL_MUD DRILL_MWD DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_BIO GEOL_GEOW GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST TEST_FLUID VSP_FILE WDD_FILE WELL_SCHEM,74,982525473,09/11/2022,SHELL PLC,TRUE,well,29/03a- 6,CNS,,,,
SH__2003well0015, 29/03a- 7,SH__,21/11/2003,P12,TRUE,21/01/2008,105,ABANDON_CEMENT ABANDON_PROG CCA_FILE CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_FLUID DRILL_GEN DRILL_EOWR DRILL_MWD DWL_MUD DWL_MWD DWL_OTHER DWL_WIRE GEOL_GEOW GEOL_MUD GEOL_PPHYS GPHYS_CSHOT GPHYS_QCVSP JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP PRE_SITE SCAL_FILE VSP_SEGY WDD_FILE WELL_SUMMARY WELL_SCHEM,93,1675227407,15/09/2022,SHELL PLC,TRUE,well,29/03a- 7,CNS,,,,
SH__2007well0004, 29/03a-S1,SH__,18/06/2007,P12,TRUE,14/07/2014,131,DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD DWL_PROD DWL_WIRE GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_PROP WDD_FILE,60,637412146,26/11/2022,SHELL PLC,TRUE,well,29/03a-S1,CNS,,,,
SH__2007well0003, 29/03a-S2,SH__,10/08/2007,P12,TRUE,24/10/2011,120,DWL_PROD DWL_WIRE GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_MWD LOG_WIRE WDD_FILE WELL_SUMMARY,27,254063626,26/11/2022,SHELL PLC,TRUE,well,29/03a-S2,CNS,,,,
SH__2010well0003, 29/03a-S3,SH__,14/06/2010,P12,TRUE,13/04/2015,134,DRILL_EOWR GEOL_MUD DWL_MUD DWL_MWD JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD TEST_FLUID TEST_GEN WDD_FILE,36,135397622,26/11/2022,SHELL PLC,TRUE,well,29/03a-S3,CNS,,,,
EM__1991well0001, 29/03b- 4,EM__,03/12/1991,P188,TRUE,02/06/1997,63,CCA_FILE CORE_CCA CORE_GEN CSHOT_FILE DRILL_GEN GEOL_MUD DUPL DWL_MUD DWL_WIRE ENG_COMPS GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_PROP PRE_SITE TEST_GEN WDD_FILE,104,749743708,26/11/2022,EXXONMOBIL INTERNATIONAL,TRUE,well,29/03b- 4,CNS,SH__1992well0028,,,
TT__2015well0015, 29/03b- 9,TT__,19/06/2015,P1626,TRUE,18/04/2017,142,COMPL_EOJR CSHOT_FILE DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MWD DWL_OTHER GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_PPHYS GPHYS_CSHOT GPHYS_QCVSP GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_MWD PRE_SITE VSP_SEGY WDD_FILE WELL_SCHEM,153,1399885498,07/12/2022,TOTALENERGIES UPSTREAM UK LIMITED,TRUE,well,29/03b- 9,CNS,,,,
SH__2020well0006, 29/03c- 10,SH__,22/04/2020,P12,TRUE,22/10/2022,,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD ENG_ABAND GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE TEST_DST TEST_FLUID TEST_GEN TEST_PLT WDD_FILE,47,321388456,22/10/2022,SHELL PLC,TRUE,well,29/03c- 10,CNS,SH__2020well0005;SH__2019well0013,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2009well0011, 29/03c- 8,SH__,17/02/2009,P12,TRUE,15/07/2013,127,ABANDON_CEMENT CCA_FILE CORE_CCA CSHOT_FILE DRILL_DEV GEOL_MUD DWL_MUD DWL_MWD DWL_TEST DWL_WIRE GEOL_GEOW GEOL_SED GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_LITH LOG_MWD LOG_TEST LOG_WIRE WDD_FILE WELL_SUMMARY,87,2366086130,15/09/2022,SHELL PLC,TRUE,well,29/03c- 8,CNS,,,,
SH__2009well0010, 29/03c- 8Z,SH__,20/04/2009,P12,TRUE,15/07/2013,127,DRILL_DEV GEOL_MUD DUPL DWL_MUD DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_GEOW JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST WDD_FILE WELL_SUMMARY,69,889805345,14/09/2022,SHELL PLC,TRUE,well,29/03c- 8Z,CNS,SH__2009well0011,,,
SH__2013well0014, 29/03c-A1,SH__,03/03/2013,P12,TRUE,17/07/2017,143,DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD DWL_TEST DWL_WIRE JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_GPROG TEST_FLUID TEST_GEN WDD_FILE,45,3020078792,26/11/2022,SHELL PLC,TRUE,well,29/03c-A1,CNS,,,,
SH__2013well0013, 29/03c-A1Z,SH__,06/04/2013,P12,TRUE,17/07/2017,143,DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_TEST DWL_WIRE GEOL_GEOW JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG TEST_GEN,37,2667649337,26/11/2022,SHELL PLC,TRUE,well,29/03c-A1Z,CNS,SH__2013well0014,,,
SH__2012well0001, 29/03c-A2,SH__,12/12/2012,P12,TRUE,23/01/2017,141,DRILL_GEN DRILL_EOWR GEOL_MUD DWL_MUD DWL_MWD GEOL_GEOW GEOL_PPHYS LOG_COMP LOG_MUD LOG_MWD PRE_DPROG WDD_FILE,24,95045352,26/11/2022,SHELL PLC,TRUE,well,29/03c-A2,CNS,,,,
SH__2013well0012, 29/03c-A3,SH__,02/01/2013,P12,TRUE,18/04/2017,142,DRILL_GEN GEOL_MUD DUPL DWL_MUD DWL_MWD ENG_ABAND LOG_COMP LOG_MUD LOG_MWD PRE_DPROG WDD_FILE,21,83313252,18/10/2022,SHELL PLC,TRUE,well,29/03c-A3,CNS,SH__2020well0005,,,
SH__2020well0005, 29/03c-A3Z,SH__,17/04/2020,P12,TRUE,17/10/2022,,DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD ENG_ABAND GEOL_BIO GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GEN PRE_GPROG PRE_PROP PRE_SITE TEST_DST TEST_FLUID TEST_GEN TEST_PLT WDD_FILE,34,228760814,18/10/2022,SHELL PLC,TRUE,well,29/03c-A3Z,CNS,,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2013well0002, 29/03c-A4,SH__,20/02/2013,P12,TRUE,18/04/2017,142,DRILL_GEN DRILL_EOWR GEOL_MUD DWL_MUD DWL_MWD DWL_OTHER DWL_TEST GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG TEST_GEN WDD_FILE,47,837529462,26/11/2022,SHELL PLC,TRUE,well,29/03c-A4,CNS,,,,
